"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"5/28/2020","5/28/2020","6/1/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","8","$52.81","($422.48)"
"5/28/2020","5/28/2020","6/1/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","30","$16.86","($505.77)"
"5/28/2020","5/28/2020","6/1/2020","AAL","American Airlines
CUSIP: 02376R102","Buy","50","$11.49","($574.50)"
"5/28/2020","5/28/2020","5/28/2020","","ACH Deposit","ACH","","","$2,000.00"
"5/27/2020","5/27/2020","5/29/2020","ARCT","Arcturus Therapeutics Holdings
CUSIP: 03969T109","Buy","5","$38.44","($192.20)"
"5/27/2020","5/27/2020","5/29/2020","HPE","HP Enterprise
CUSIP: 42824C109","Sell","70","$9.73","$681.22"
"5/27/2020","5/27/2020","5/29/2020","BA","Boeing
CUSIP: 097023105","Sell","3","$149.17","$447.52"
"5/27/2020","5/27/2020","5/29/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","3","$224.72","($674.16)"
"5/26/2020","5/26/2020","5/28/2020","NVDA","NVIDIA
CUSIP: 67066G104","Buy","1","$352.36","($352.36)"
"5/26/2020","5/26/2020","5/28/2020","BA","Boeing
CUSIP: 097023105","Buy","3","$143.94","($431.83)"
"5/26/2020","5/26/2020","5/28/2020","GNMK","GenMark Diagnostics
CUSIP: 372309104","Sell","30","$9.64","$289.20"
"5/26/2020","5/26/2020","5/28/2020","CNST","Constellation Pharmaceuticals
CUSIP: 210373106","Sell","15","$34.70","$520.55"
"5/26/2020","5/26/2020","5/28/2020","WMT","Walmart
CUSIP: 931142103","Sell","3","$124.77","$374.31"
"5/26/2020","5/26/2020","5/28/2020","HPE","HP Enterprise
CUSIP: 42824C109","Buy","30","$9.48","($284.34)"
"5/26/2020","5/26/2020","5/28/2020","NFLX","Netflix
CUSIP: 64110L106","Buy","0.5","$422.66","($211.33)"
"5/26/2020","5/26/2020","5/28/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","0.4","$1,436.98","$574.77"
"5/26/2020","5/26/2020","5/28/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","20","$24.53","$490.60"
"5/26/2020","5/26/2020","5/28/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","30","$15.41","$462.41"
"5/22/2020","5/22/2020","5/27/2020","HPE","HP Enterprise
CUSIP: 42824C109","Buy","40","$9.17","($366.71)"
"5/22/2020","5/22/2020","5/27/2020","FSCT","ForeScout Technologies
CUSIP: 34553D101","Sell","20","$23.52","$470.44"
"5/22/2020","5/22/2020","5/27/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","30","$13.81","($414.27)"
"5/22/2020","5/22/2020","5/27/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","20","$22.49","($449.77)"
"5/21/2020","5/21/2020","5/26/2020","NFLX","Netflix
CUSIP: 64110L106","Buy","1","$432.75","($432.75)"
"5/21/2020","5/21/2020","5/26/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.3","$2,487.89","($746.37)"
"5/20/2020","5/20/2020","5/22/2020","BBBY","Bed Bath & Beyond
CUSIP: 690370101","Sell","20","$18.30","$366.00"
"5/19/2020","5/19/2020","5/21/2020","WMT","Walmart
CUSIP: 931142103","Buy","3","$125.52","($376.55)"
"5/19/2020","5/19/2020","5/21/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.4","$1,385.09","($554.04)"
"5/19/2020","5/19/2020","5/21/2020","CNST","Constellation Pharmaceuticals
CUSIP: 210373106","Buy","15","$37.86","($567.90)"
"5/19/2020","5/19/2020","5/21/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","50","$12.75","$637.48"
"5/19/2020","5/19/2020","5/21/2020","FSCT","ForeScout Technologies
CUSIP: 34553D101","Buy","20","$22.11","($442.20)"
"5/19/2020","5/19/2020","5/21/2020","GNMK","GenMark Diagnostics
CUSIP: 372309104","Buy","30","$10.24","($307.26)"
"5/19/2020","5/19/2020","5/21/2020","BBBY","Bed Bath & Beyond
CUSIP: 690370101","Buy","20","$15.84","($316.88)"
"5/18/2020","5/18/2020","5/20/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","10","$21.78","$217.84"
"5/18/2020","5/18/2020","5/20/2020","BA","Boeing
CUSIP: 097023105","Sell","5","$135.57","$677.82"
"5/18/2020","5/18/2020","5/20/2020","F","Ford Motor
CUSIP: 345370860","Sell","50","$5.29","$264.64"
"5/18/2020","5/18/2020","5/20/2020","MCD","McDonald's
CUSIP: 580135101","Sell","3","$179.82","$539.43"
"5/18/2020","5/18/2020","5/20/2020","AXP","American Express
CUSIP: 025816109","Sell","5","$88.91","$444.57"
"5/18/2020","5/18/2020","5/20/2020","CRON","Cronos Group
CUSIP: 22717L101","Sell","100","$5.60","$559.98"
"5/11/2020","5/11/2020","5/13/2020","AXP","American Express
CUSIP: 025816109","Buy","5","$85.95","($429.76)"
"5/11/2020","5/11/2020","5/13/2020","BA","Boeing
CUSIP: 097023105","Buy","5","$128.41","($642.06)"
"5/11/2020","5/11/2020","5/13/2020","INTC","Intel
CUSIP: 458140100","Sell","8","$60.33","$482.64"
"5/11/2020","5/11/2020","5/13/2020","WMT","Walmart
CUSIP: 931142103","Sell","5","$123.85","$619.24"
"5/11/2020","5/11/2020","5/13/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","50","$11.72","($585.95)"
"5/11/2020","5/11/2020","5/13/2020","COST","Costco
CUSIP: 22160K105","Sell","2","$310.35","$620.67"
"5/8/2020","5/8/2020","5/12/2020","CRON","Cronos Group
CUSIP: 22717L101","Buy","100","$5.43","($542.99)"
"5/8/2020","5/8/2020","5/12/2020","DIS","Disney
CUSIP: 254687106","Sell","3","$109.12","$327.36"
"5/7/2020","5/7/2020","5/11/2020","COST","Costco
CUSIP: 22160K105","Buy","2","$306.37","($612.75)"
"5/7/2020","5/7/2020","5/11/2020","AXP","American Express
CUSIP: 025816109","Sell","5","$86.05","$430.23"
"5/7/2020","5/7/2020","5/11/2020","GE","GE
CUSIP: 369604103","Sell","50","$6.13","$306.63"
"5/6/2020","5/6/2020","5/8/2020","GE","GE
CUSIP: 369604103","Buy","50","$6.04","($301.85)"
"5/6/2020","5/6/2020","5/8/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","50","$11.54","$576.98"
"5/6/2020","5/6/2020","5/8/2020","AXP","American Express
CUSIP: 025816109","Buy","5","$85.11","($425.55)"
"5/5/2020","5/5/2020","5/7/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","50","$12.31","($615.50)"
"5/5/2020","5/5/2020","5/7/2020","SPGI","S&P Global
CUSIP: 78409V104","Sell","3","$291.68","$875.02"
"5/5/2020","5/5/2020","5/7/2020","GE","GE
CUSIP: 369604103","Sell","150","$6.42","$963.70"
"5/4/2020","5/4/2020","5/6/2020","NFLX","Netflix
CUSIP: 64110L106","Sell","2","$426.69","$853.36"
"4/30/2020","4/30/2020","5/4/2020","INTC","Intel
CUSIP: 458140100","Buy","8","$60.40","($483.20)"
"4/30/2020","4/30/2020","5/4/2020","MCD","McDonald's
CUSIP: 580135101","Buy","3","$183.77","($551.31)"
"4/30/2020","4/30/2020","5/4/2020","DIS","Disney
CUSIP: 254687106","Buy","3","$107.98","($323.95)"
"4/30/2020","4/30/2020","5/4/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","10","$26.31","($263.10)"
"4/30/2020","4/30/2020","5/4/2020","F","Ford Motor
CUSIP: 345370860","Buy","50","$5.22","($260.89)"
"4/30/2020","4/30/2020","5/4/2020","GE","GE
CUSIP: 369604103","Buy","50","$6.50","($324.89)"
"4/30/2020","4/30/2020","5/4/2020","GLW","Corning
CUSIP: 219350105","Sell","20","$21.82","$436.40"
"4/30/2020","4/30/2020","5/4/2020","CRM","Salesforce
CUSIP: 79466L302","Sell","5","$160.40","$802.01"
"4/30/2020","4/30/2020","5/4/2020","WMT","Walmart
CUSIP: 931142103","Buy","5","$123.00","($615.00)"
"4/29/2020","4/29/2020","5/1/2020","SPGI","S&P Global
CUSIP: 78409V104","Buy","3","$296.24","($888.71)"
"4/29/2020","4/29/2020","5/1/2020","BA","Boeing
CUSIP: 097023105","Sell","5","$136.12","$680.60"
"4/29/2020","4/29/2020","5/1/2020","GE","GE
CUSIP: 369604103","Buy","100","$6.66","($665.50)"
"4/29/2020","4/29/2020","5/1/2020","LYFT","Lyft
CUSIP: 55087P104","Sell","30","$34.25","$1,027.47"
"4/29/2020","4/29/2020","5/1/2020","GLW","Corning
CUSIP: 219350105","Buy","20","$21.74","($434.70)"
"4/29/2020","4/29/2020","5/1/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","3","$190.51","$571.51"
"4/29/2020","4/29/2020","5/1/2020","NFLX","Netflix
CUSIP: 64110L106","Buy","2","$401.60","($803.20)"
"4/28/2020","4/28/2020","4/30/2020","LYFT","Lyft
CUSIP: 55087P104","Buy","30","$33.26","($997.80)"
"4/28/2020","4/28/2020","4/30/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","1","$23.12","$23.12"
"4/28/2020","4/28/2020","4/30/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","39","$23.12","$901.70"
"4/28/2020","4/28/2020","4/30/2020","AAL","American Airlines
CUSIP: 02376R102","Sell","100","$10.70","$1,069.96"
"4/28/2020","4/28/2020","4/30/2020","CRM","Salesforce
CUSIP: 79466L302","Buy","5","$157.66","($788.28)"
"4/27/2020","4/27/2020","4/29/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","3","$187.92","($563.77)"
"4/27/2020","4/27/2020","4/29/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Sell","20","$38.56","$771.25"
"4/27/2020","4/27/2020","4/29/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","50","$11.54","$576.98"
"4/27/2020","4/27/2020","4/29/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","40","$23.26","($930.29)"
"4/27/2020","4/27/2020","4/29/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","20","$35.98","($719.50)"
"4/27/2020","4/27/2020","4/29/2020","BA","Boeing
CUSIP: 097023105","Buy","5","$129.50","($647.51)"
"4/24/2020","4/24/2020","4/28/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","50","$11.04","($552.25)"
"4/23/2020","4/23/2020","4/27/2020","AAL","American Airlines
CUSIP: 02376R102","Buy","50","$10.65","($532.43)"
"4/23/2020","4/23/2020","4/27/2020","DIS","Disney
CUSIP: 254687106","Sell","10","$102.46","$1,024.55"
"4/23/2020","4/23/2020","4/27/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","2","$186.06","$372.12"
"4/23/2020","4/23/2020","4/27/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Sell","10","$36.71","$367.11"
"4/23/2020","4/23/2020","4/27/2020","BA","Boeing
CUSIP: 097023105","Sell","10","$142.01","$1,420.02"
"4/23/2020","4/23/2020","4/27/2020","CRM","Salesforce
CUSIP: 79466L302","Sell","5","$155.05","$775.25"
"4/23/2020","4/23/2020","4/27/2020","AAL","American Airlines
CUSIP: 02376R102","Buy","50","$10.38","($519.00)"
"4/21/2020","4/21/2020","4/23/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","2","$170.53","($341.06)"
"4/21/2020","4/21/2020","4/23/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","10","$33.90","($339.00)"
"4/21/2020","4/21/2020","4/23/2020","CRM","Salesforce
CUSIP: 79466L302","Buy","5","$150.48","($752.42)"
"4/21/2020","4/21/2020","4/21/2020","","ACH Deposit","ACH","","","$2,000.00"
"4/20/2020","4/20/2020","4/22/2020","BA","Boeing
CUSIP: 097023105","Buy","10","$149.77","($1,497.73)"
"4/20/2020","4/20/2020","4/22/2020","DIS","Disney
CUSIP: 254687106","Buy","10","$103.27","($1,032.70)"
"4/20/2020","4/20/2020","4/22/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","50","$23.98","$1,198.98"
"4/20/2020","4/20/2020","4/22/2020","LYFT","Lyft
CUSIP: 55087P104","Sell","50","$29.20","$1,460.04"
"4/16/2020","4/16/2020","4/20/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","50","$23.76","($1,188.00)"
"4/16/2020","4/16/2020","4/20/2020","LYFT","Lyft
CUSIP: 55087P104","Buy","50","$28.45","($1,422.50)"
"4/13/2020","4/13/2020","4/13/2020","","Aggregated Margin Interest","MINT","","","($1.71)"
"4/9/2020","4/9/2020","4/9/2020","","ACH Withdrawal","ACH","","","($2,544.54)"
"4/7/2020","4/7/2020","4/9/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Sell","10","$35.94","$359.40"
"4/7/2020","4/7/2020","4/9/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","70","$11.53","$807.08"
"4/7/2020","4/7/2020","4/9/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","1","$544.85","$544.83"
"4/7/2020","4/7/2020","4/9/2020","BA","Boeing
CUSIP: 097023105","Sell","8","$155.18","$1,241.41"
"4/7/2020","4/7/2020","4/9/2020","DIS","Disney
CUSIP: 254687106","Sell","5","$101.67","$508.34"
"4/7/2020","4/7/2020","4/9/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","20","$23.99","$479.80"
"4/7/2020","4/7/2020","4/9/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","5","$167.80","$838.98"
"4/7/2020","4/7/2020","4/9/2020","AAPL","Apple
CUSIP: 037833100","Sell","3","$265.01","$795.01"
"4/7/2020","4/7/2020","4/9/2020","GLW","Corning
CUSIP: 219350105","Sell","20","$19.69","$393.82"
"4/7/2020","4/7/2020","4/9/2020","CRM","Salesforce
CUSIP: 79466L302","Sell","1","$145.76","$145.76"
"4/7/2020","4/7/2020","4/9/2020","CRON","Cronos Group
CUSIP: 22717L101","Sell","50","$5.84","$292.05"
"4/7/2020","4/7/2020","4/9/2020","BA","Boeing
CUSIP: 097023105","Buy","3","$159.74","($479.23)"
"4/7/2020","4/7/2020","4/9/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","50","$12.09","($604.50)"
"4/7/2020","4/7/2020","4/9/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","1","$1,217.00","$1,216.97"
"4/6/2020","4/6/2020","4/8/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","20","$20.89","($417.80)"
"4/3/2020","4/3/2020","4/7/2020","CRM","Salesforce
CUSIP: 79466L302","Buy","1","$132.88","($132.88)"
"4/3/2020","4/3/2020","4/7/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","5","$154.40","($771.99)"
"4/3/2020","4/3/2020","4/7/2020","DIS","Disney
CUSIP: 254687106","Buy","5","$93.73","($468.65)"
"4/3/2020","4/3/2020","4/7/2020","GLW","Corning
CUSIP: 219350105","Buy","20","$18.50","($369.98)"
"4/3/2020","4/3/2020","4/7/2020","AAPL","Apple
CUSIP: 037833100","Buy","3","$241.89","($725.66)"
"4/3/2020","4/3/2020","4/7/2020","CRON","Cronos Group
CUSIP: 22717L101","Buy","50","$5.68","($283.81)"
"4/3/2020","4/3/2020","4/7/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$487.39","($487.39)"
"4/3/2020","4/3/2020","4/7/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","1","$1,094.73","($1,094.73)"
"4/3/2020","4/3/2020","4/7/2020","BA","Boeing
CUSIP: 097023105","Buy","5","$125.39","($626.94)"
"4/3/2020","4/3/2020","4/7/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","10","$23.80","($237.99)"
"4/3/2020","4/3/2020","4/7/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","20","$8.32","($166.40)"
"3/25/2020","3/25/2020","3/27/2020","BA","Boeing
CUSIP: 097023105","Sell","4","$146.55","$586.20"
"3/25/2020","3/25/2020","3/27/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Sell","19","$15.86","$301.34"
"3/25/2020","3/25/2020","3/27/2020","GE","GE
CUSIP: 369604103","Sell","9","$7.07","$63.65"
"3/25/2020","3/25/2020","3/27/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Sell","10","$36.45","$364.50"
"3/25/2020","3/25/2020","3/27/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","2","$155.65","$311.30"
"3/25/2020","3/25/2020","3/27/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","1","$1,105.03","$1,105.00"
"3/25/2020","3/25/2020","3/27/2020","CRM","Salesforce
CUSIP: 79466L302","Sell","4","$153.53","$614.10"
"3/25/2020","3/25/2020","3/27/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","1","$520.39","$520.37"
"3/25/2020","3/25/2020","3/27/2020","AMZN","Amazon
CUSIP: 023135106","Sell","1","$1,917.14","$1,917.09"
"3/23/2020","3/23/2020","3/25/2020","GE","GE
CUSIP: 369604103","Buy","9","$6.11","($54.99)"
"3/23/2020","3/23/2020","3/25/2020","CRM","Salesforce
CUSIP: 79466L302","Buy","4","$140.84","($563.36)"
"3/23/2020","3/23/2020","3/25/2020","SPGI","S&P Global
CUSIP: 78409V104","Sell","3","$202.83","$608.47"
"3/13/2020","3/13/2020","3/17/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","9","$10.85","($97.65)"
"3/13/2020","3/13/2020","3/13/2020","","Aggregated Margin Interest","MINT","","","($1.56)"
"3/12/2020","3/12/2020","3/16/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","1","$549.48","($549.48)"
"3/12/2020","3/12/2020","3/16/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","5","$11.80","($59.00)"
"3/12/2020","3/12/2020","3/16/2020","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","5","$11.80","($59.00)"
"3/12/2020","3/12/2020","3/16/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","5","$34.30","($171.50)"
"3/12/2020","3/12/2020","3/16/2020","RCL","Royal Caribbean Group
CUSIP: V7780T103","Buy","5","$34.30","($171.50)"
"3/12/2020","3/12/2020","3/16/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$160.00","($320.00)"
"3/12/2020","3/12/2020","3/16/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$160.00","($320.00)"
"3/12/2020","3/12/2020","3/16/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","2","$159.95","($319.90)"
"3/11/2020","3/11/2020","3/11/2020","SPGI","Cash Div: R/D 2020-02-26 P/D 2020-03-11 - 3 shares at 0.67","CDIV","","","$2.01"
"3/11/2020","3/11/2020","3/11/2020","","ACH Deposit","ACH","","","$2,000.00"
"2/4/2020","2/4/2020","2/4/2020","","Gold Fee","GOLD","","","($10.00)"
"1/6/2020","1/6/2020","1/6/2020","","Gold Fee","GOLD","","","($10.00)"
"12/12/2019","12/12/2019","12/12/2019","MSFT","Manufactured Div: R/D 2019-11-21 P/D 2019-12-12 - 3 shares at 0.51","MDIV","","","$1.53"
"12/12/2019","12/12/2019","12/12/2019","MSFT","Cash Div: R/D 2019-11-21 P/D 2019-12-12 - 3 shares at 0.51","CDIV","","","$1.53"
"12/11/2019","12/11/2019","12/11/2019","SPGI","Cash Div: R/D 2019-11-26 P/D 2019-12-11 - 3 shares at 0.57","CDIV","","","$1.71"
"12/6/2019","12/6/2019","12/6/2019","","Gold Fee","GOLD","","","($10.00)"
"12/4/2019","12/4/2019","12/4/2019","","ACH Withdrawal","ACH","","","($800.00)"
"12/4/2019","12/4/2019","12/6/2019","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","1","$1,323.17","($1,323.17)"
"12/2/2019","12/2/2019","12/2/2019","","ACH Withdrawal","ACH","","","($1,300.00)"
"12/2/2019","12/2/2019","12/4/2019","MSFT","Microsoft
CUSIP: 594918104","Sell","3","$150.32","$450.96"
"12/2/2019","12/2/2019","12/4/2019","NFLX","Netflix
CUSIP: 64110L106","Sell","1","$311.01","$311.01"
"12/2/2019","12/2/2019","12/4/2019","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","1","$1,296.59","$1,296.56"
"12/2/2019","12/2/2019","12/4/2019","CRM","Salesforce
CUSIP: 79466L302","Sell","7","$161.48","$1,130.33"
"12/2/2019","12/2/2019","12/2/2019","","ACH Withdrawal","ACH","","","($2,200.00)"
"11/29/2019","11/29/2019","12/3/2019","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","1","$1,304.55","$1,304.52"
"11/29/2019","11/29/2019","12/3/2019","NIO","NIO
CUSIP: 62914V106","Sell","65","$2.28","$148.52"
"11/29/2019","11/29/2019","12/3/2019","MSFT","Microsoft
CUSIP: 594918104","Sell","3","$151.45","$454.36"
"11/29/2019","11/29/2019","12/3/2019","NFLX","Netflix
CUSIP: 64110L106","Sell","2","$314.63","$629.24"
"11/21/2019","11/21/2019","11/25/2019","NIO","NIO
CUSIP: 62914V106","Buy","25","$2.02","($50.63)"
"11/12/2019","11/12/2019","11/14/2019","SPGI","S&P Global
CUSIP: 78409V104","Buy","1","$256.51","($256.51)"
"11/12/2019","11/12/2019","11/14/2019","NFLX","Netflix
CUSIP: 64110L106","Sell","1","$290.20","$290.18"
"11/6/2019","11/6/2019","11/6/2019","","Gold Fee","GOLD","","","($10.00)"
"11/6/2019","11/6/2019","11/6/2019","NIO","ADR Fee: R/D 2019-10-18 P/D 2019-11-05 - 40.000 shares at 0.02","AFEE","","","($0.80)"
"10/14/2019","10/14/2019","10/16/2019","SPGI","S&P Global
CUSIP: 78409V104","Buy","2","$253.14","($506.27)"
"10/14/2019","10/14/2019","10/16/2019","NFLX","Netflix
CUSIP: 64110L106","Sell","2","$283.93","$567.83"
"10/7/2019","10/7/2019","10/7/2019","","Gold Fee","GOLD","","","($10.00)"
"9/12/2019","9/12/2019","9/12/2019","MSFT","Cash Div: R/D 2019-08-15 P/D 2019-09-12 - 6 shares at 0.46","CDIV","","","$2.76"
"9/9/2019","9/9/2019","9/9/2019","","Gold Fee","GOLD","","","($10.00)"
"8/8/2019","8/8/2019","8/8/2019","","Gold Fee","GOLD","","","($10.00)"
"7/9/2019","7/9/2019","7/9/2019","","Gold Fee","GOLD","","","($10.00)"
"6/26/2019","6/26/2019","6/28/2019","NIO","NIO
CUSIP: 62914V106","Buy","40","$2.65","($106.00)"
"6/13/2019","6/13/2019","6/13/2019","MSFT","Cash Div: R/D 2019-05-16 P/D 2019-06-13 - 6 shares at 0.46","CDIV","","","$2.76"
"6/10/2019","6/10/2019","6/10/2019","","Gold Fee","GOLD","","","($10.00)"
"5/10/2019","5/10/2019","5/14/2019","NFLX","Netflix
CUSIP: 64110L106","Buy","2","$357.35","($714.70)"
"5/10/2019","5/10/2019","5/14/2019","MSFT","Microsoft
CUSIP: 594918104","Buy","1","$125.93","($125.93)"
"5/10/2019","5/10/2019","5/14/2019","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","1","$1,158.89","($1,158.89)"
"5/10/2019","5/10/2019","5/10/2019","","ACH Deposit","ACH","","","$2,000.00"
"5/10/2019","5/10/2019","5/10/2019","","Gold Fee","GOLD","","","($10.00)"
"4/25/2019","4/25/2019","4/25/2019","GE","Cash Div: R/D 2019-03-11 P/D 2019-04-25 - 30 shares at 0.01","CDIV","","","$0.30"
"4/23/2019","4/23/2019","4/25/2019","MSFT","Microsoft
CUSIP: 594918104","Buy","1","$124.73","($124.73)"
"4/22/2019","4/22/2019","4/24/2019","NFLX","Netflix
CUSIP: 64110L106","Buy","2","$368.51","($737.02)"
"4/22/2019","4/22/2019","4/24/2019","HON","Honeywell International
CUSIP: 438516106","Sell","2","$168.25","$336.48"
"4/22/2019","4/22/2019","4/24/2019","NVDA","NVIDIA
CUSIP: 67066G104","Sell","2","$185.35","$370.68"
"4/17/2019","4/17/2019","4/17/2019","","ACH Withdrawal","ACH","","","($300.00)"
"4/17/2019","4/17/2019","4/22/2019","AAPL","Apple
CUSIP: 037833100","Sell","1","$200.04","$200.02"
"4/17/2019","4/17/2019","4/22/2019","GE","GE
CUSIP: 369604103","Sell","20","$9.08","$181.58"
"4/15/2019","4/15/2019","4/15/2019","","ACH Deposit","ACH","","","$100.00"
"4/12/2019","4/12/2019","4/16/2019","LYFT","Lyft
CUSIP: 55087P104","Sell","1","$58.28","$58.26"
"4/12/2019","4/12/2019","4/16/2019","CRM","Salesforce
CUSIP: 79466L302","Buy","1","$162.00","($162.00)"
"4/12/2019","4/12/2019","4/16/2019","MSFT","Microsoft
CUSIP: 594918104","Buy","1","$120.71","($120.71)"
"4/11/2019","4/11/2019","4/15/2019","CRON","Cronos Group
CUSIP: 22717L101","Sell","18","$16.78","$302.02"
"4/10/2019","4/10/2019","4/10/2019","","Gold Fee","GOLD","","","($10.00)"
"4/9/2019","4/9/2019","4/11/2019","AAPL","Apple
CUSIP: 037833100","Buy","1","$200.94","($200.94)"
"4/9/2019","4/9/2019","4/11/2019","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","1","$1,206.03","($1,206.03)"
"4/9/2019","4/9/2019","4/11/2019","NFLX","Netflix
CUSIP: 64110L106","Sell","1","$360.54","$360.52"
"4/8/2019","4/8/2019","4/10/2019","GE","GE
CUSIP: 369604103","Sell","20","$9.45","$188.99"
"4/5/2019","4/5/2019","4/9/2019","TSLA","Tesla
CUSIP: 88160R101","Sell","2","$269.99","$539.96"
